X,X.1,CHARACTER_ID,SCRIPT_ID,CHARACTER_NAME,ACTOR_NAME,PARTIAL_MATCH,GENDER,MISGENDER,CHARACTER_RACE,ACTOR_RACE,PART_WHITE,AGE,EXTRACTED_WORDS,POLYGRAPH_.WORDS,IMDB_ACTOR_HOMEPAGE,GOOGLE_IMAGE_SEARCH
3833,6723,15389,5155,roger baron,Robert Downey Jr.,n,m,,w,,,24,903,1622,http://www.imdb.com/name/nm0000375/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Robert+Downey+Jr.+actor&source=lnms&tbm=isch
3834,6722,6832,2358,steven schwimme,Robert Downey Jr.,y,m,,w,,,40,358,1266,http://www.imdb.com/name/nm0000375/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Robert+Downey+Jr.+actor&source=lnms&tbm=isch
3835,6734,9825,3174,daddy hillyer,Robert Duvall,n,m,,w,,,60,3058,11556,http://www.imdb.com/name/nm0000380/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Robert+Duvall+actor&source=lnms&tbm=isch
3836,6733,12980,4280,tom hagen,Robert Duvall,n,m,,w,,,43,1272,2368,http://www.imdb.com/name/nm0000380/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Robert+Duvall+actor&source=lnms&tbm=isch
3837,6732,14189,4688,frank hackett,Robert Duvall,n,m,,w,,,45,1174,2378,http://www.imdb.com/name/nm0000380/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Robert+Duvall+actor&source=lnms&tbm=isch
3838,6731,12961,4277,tom hagen,Robert Duvall,n,m,,w,,,41,998,1576,http://www.imdb.com/name/nm0000380/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Robert+Duvall+actor&source=lnms&tbm=isch
3839,6730,15312,5130,thx,Robert Duvall,n,m,,w,,,40,688,1312,http://www.imdb.com/name/nm0000380/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Robert+Duvall+actor&source=lnms&tbm=isch
3840,6729,3448,1465,burt grusinsky,Robert Duvall,n,m,,w,,,76,688,897,http://www.imdb.com/name/nm0000380/?ref_=ttfc_fc_cl_t13,https://www.google.com/search?q=Robert+Duvall+actor&source=lnms&tbm=isch
3841,6745,1779,1067,the keeper of t,Robert Flemyng,y,m,,w,,,79,223,378,http://www.imdb.com/name/nm0281866/?ref_=ttfc_fc_cl_t11,https://www.google.com/search?q=Robert+Flemyng+actor&source=lnms&tbm=isch
3842,6747,7878,2653,max cherry,Robert Forster,n,m,,w,,,56,2058,6766,http://www.imdb.com/name/nm0001233/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Robert+Forster+actor&source=lnms&tbm=isch
3843,6746,7105,2440,stanley parsons,Robert Forster,n,m,,w,,,62,362,1148,http://www.imdb.com/name/nm0001233/?ref_=ttfc_fc_cl_t19,https://www.google.com/search?q=Robert+Forster+actor&source=lnms&tbm=isch
3844,6751,110,648,ted striker,Robert Hays,n,m,,w,,,33,919,1016,http://www.imdb.com/name/nm0001332/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Robert+Hays+actor&source=lnms&tbm=isch
3845,6757,9826,3174,dave wilkie,Robert John Burke,y,m,,w,,,31,582,2022,http://www.imdb.com/name/nm0121559/?ref_=ttfc_fc_cl_t7,https://www.google.com/search?q=Robert+John+Burke+actor&source=lnms&tbm=isch
3846,6763,14340,4738,byron mayo,Robert Loggia,n,m,,w,,,52,528,853,http://www.imdb.com/name/nm0005162/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Robert+Loggia+actor&source=lnms&tbm=isch
3847,6762,13812,4561,mr. eddy,Robert Loggia,y,m,,w,,,67,349,467,http://www.imdb.com/name/nm0005162/?ref_=ttfc_fc_cl_t33,https://www.google.com/search?q=Robert+Loggia+actor&source=lnms&tbm=isch
3849,6768,2870,1333,joey,Robert Miranda,n,m,,w,,,NA,200,273,http://www.imdb.com/name/nm0592188/?ref_=ttfc_fc_cl_t8,https://www.google.com/search?q=Robert+Miranda+actor&source=lnms&tbm=isch
3850,6771,4975,1893,bob mapplethorp,Robert Musgrave,y,m,,w,,,NA,802,2660,http://www.imdb.com/name/nm0615663/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Robert+Musgrave+actor&source=lnms&tbm=isch
3851,6774,5152,1943,dan brenner,Robert Paterson,y,m,,w,,,NA,767,2058,http://www.imdb.com/name/nm1746358/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Robert+Paterson+actor&source=lnms&tbm=isch
3852,6777,9910,3194,tyler hawkins,Robert Pattinson,n,m,,w,,,24,1495,2812,http://www.imdb.com/name/nm1500155/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Robert+Pattinson+actor&source=lnms&tbm=isch
3853,6776,11265,3621,edward cullen,Robert Pattinson,n,m,,w,,,22,970,3680,http://www.imdb.com/name/nm1500155/?ref_=ttfc_fc_cl_t16,https://www.google.com/search?q=Robert+Pattinson+actor&source=lnms&tbm=isch
3854,6775,15421,5164,edward cullen,Robert Pattinson,n,m,,w,,,23,818,2470,http://www.imdb.com/name/nm1500155/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Robert+Pattinson+actor&source=lnms&tbm=isch
3855,6778,3139,1371,major bell,Robert Phalen,n,m,,w,,,47,201,346,http://www.imdb.com/name/nm0679606/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Robert+Phalen+actor&source=lnms&tbm=isch
3856,6780,2567,1267,kent,Robert Prescott,n,m,,w,,,NA,491,658,http://www.imdb.com/name/nm0696127/?ref_=ttfc_fc_cl_t26,https://www.google.com/search?q=Robert+Prescott+actor&source=lnms&tbm=isch
3857,6779,316,707,cole whittier,Robert Prescott,n,m,,w,,,NA,395,646,http://www.imdb.com/name/nm0696127/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Robert+Prescott+actor&source=lnms&tbm=isch
3858,6781,5094,1928,ernie merriman,Robert Prosky,n,m,,w,,,57,472,1534,http://www.imdb.com/name/nm0698764/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Robert+Prosky+actor&source=lnms&tbm=isch
3859,6783,7493,2552,tom booker,Robert Redford,n,m,,w,,,62,2261,6672,http://www.imdb.com/name/nm0000602/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Robert+Redford+actor&source=lnms&tbm=isch
3860,6782,3128,1370,johnny hooker,Robert Redford,n,m,,w,,,37,1206,1043,http://www.imdb.com/name/nm0000602/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Robert+Redford+actor&source=lnms&tbm=isch
3861,6785,1136,906,mike damone,Robert Romanus,n,m,,w,,,26,798,1035,http://www.imdb.com/name/nm0001680/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Robert+Romanus+actor&source=lnms&tbm=isch
3864,6789,5904,2126,neil perry,Robert Sean Leonard,n,m,,w,,,20,1247,4440,http://www.imdb.com/name/nm0000494/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Robert+Sean+Leonard+actor&source=lnms&tbm=isch
3865,6791,7924,2666,quint,Robert Shaw,n,m,,w,,,48,1548,2555,http://www.imdb.com/name/nm0001727/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Robert+Shaw+actor&source=lnms&tbm=isch
3866,6790,3121,1370,doyle lonnegan,Robert Shaw,n,m,,w,,,46,641,899,http://www.imdb.com/name/nm0001727/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Robert+Shaw+actor&source=lnms&tbm=isch
3867,6793,8449,2785,beefy,Robert Smigel,y,m,,w,,,40,398,1260,http://www.imdb.com/name/nm0806912/?ref_=ttfc_fc_cl_t10,https://www.google.com/search?q=Robert+Smigel+actor&source=lnms&tbm=isch
3869,6796,15214,5075,ross webster,Robert Vaughn,n,m,,w,,,51,1179,1865,http://www.imdb.com/name/nm0001816/?ref_=ttfc_fc_cl_t8,https://www.google.com/search?q=Robert+Vaughn+actor&source=lnms&tbm=isch
3870,6798,275,699,number two,Robert Wagner,n,m,,w,,,69,242,359,http://www.imdb.com/name/nm0001822/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Robert+Wagner+actor&source=lnms&tbm=isch
3871,6799,1593,1017,dr. brubaker,Robert Walden,n,m,,w,,,28,449,612,http://www.imdb.com/name/nm0907107/?ref_=ttfc_fc_cl_t18,https://www.google.com/search?q=Robert+Walden+actor&source=lnms&tbm=isch
3872,6803,8475,2787,gaffer,Robert Wightman,n,m,,w,,,43,190,686,http://www.imdb.com/name/nm0927847/?ref_=ttfc_fc_cl_t10,https://www.google.com/search?q=Robert+Wightman+actor&source=lnms&tbm=isch
3873,6807,748,813,al stump,Robert Wuhl,n,m,,w,,,43,2599,5137,http://www.imdb.com/name/nm0943237/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Robert+Wuhl+actor&source=lnms&tbm=isch
3874,6806,408,725,alexander knox,Robert Wuhl,n,m,,w,,,38,789,895,http://www.imdb.com/name/nm0943237/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Robert+Wuhl+actor&source=lnms&tbm=isch
3875,6809,342,712,ariane,Robin Burrows,n,f,,w,,,NA,293,376,http://www.imdb.com/name/nm0123295/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Robin+Burrows+actress&source=lnms&tbm=isch
3876,6810,15047,5028,saavik,Robin Curtis,n,f,,w,,,28,429,821,http://www.imdb.com/name/nm0193495/?ref_=ttfc_fc_cl_t8,https://www.google.com/search?q=Robin+Curtis+actress&source=lnms&tbm=isch
3877,6814,12910,4256,sarris,Robin Sachs,n,m,,w,,,48,402,489,http://www.imdb.com/name/nm0755179/?ref_=ttfc_fc_cl_t8,https://www.google.com/search?q=Robin+Sachs+actor&source=lnms&tbm=isch
3878,6820,441,734,hector,Robin Williams,n,m,,w,,,43,3169,3545,http://www.imdb.com/name/nm0000245/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Robin+Williams+actor&source=lnms&tbm=isch
3879,6819,7049,2427,sean maguire,Robin Williams,n,m,,w,,,46,2167,7408,http://www.imdb.com/name/nm0000245/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Robin+Williams+actor&source=lnms&tbm=isch
3880,6818,5898,2126,john keating,Robin Williams,n,m,,w,,,38,1996,6572,http://www.imdb.com/name/nm0000245/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Robin+Williams+actor&source=lnms&tbm=isch
3881,6817,12798,4216,parry,Robin Williams,n,m,,w,,,40,1266,1911,http://www.imdb.com/name/nm0000245/?ref_=ttfc_fc_cl_t19,https://www.google.com/search?q=Robin+Williams+actor&source=lnms&tbm=isch
3882,6816,7770,2619,walter finch,Robin Williams,n,m,,w,,,51,700,2356,http://www.imdb.com/name/nm0000245/?ref_=ttfc_fc_cl_t19,https://www.google.com/search?q=Robin+Williams+actor&source=lnms&tbm=isch
3883,6821,5057,1921,katherine,Robyn Douglass,n,f,,w,,,26,184,401,http://www.imdb.com/name/nm0235228/?ref_=ttfc_fc_cl_t7,https://www.google.com/search?q=Robyn+Douglass+actress&source=lnms&tbm=isch
3884,6826,1392,983,harold ryan,Rod Steiger,n,m,,w,,,46,3707,5337,http://www.imdb.com/name/nm0001768/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Rod+Steiger+actor&source=lnms&tbm=isch
3888,6833,10926,3503,nicholas hardim,Roger Allam,y,m,,w,,,57,1156,3228,http://www.imdb.com/name/nm0019885/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Roger+Allam+actor&source=lnms&tbm=isch
3889,6832,2549,1258,robin janvrin,Roger Allam,n,m,,w,,,53,376,488,http://www.imdb.com/name/nm0019885/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Roger+Allam+actor&source=lnms&tbm=isch
3890,6831,3375,1444,lewis prothero,Roger Allam,n,m,,w,,,52,225,309,http://www.imdb.com/name/nm0019885/?ref_=ttfc_fc_cl_t8,https://www.google.com/search?q=Roger+Allam+actor&source=lnms&tbm=isch
3891,6841,989,868,horsrik,Roger Kemp,n,m,,w,,,50,199,274,http://www.imdb.com/name/nm0447358/?ref_=ttfc_fc_cl_t10,https://www.google.com/search?q=Roger+Kemp+actor&source=lnms&tbm=isch
3892,6851,11067,3548,parker,Ron Cook,n,m,,w,,,56,198,508,http://www.imdb.com/name/nm0177267/?ref_=ttfc_fc_cl_t15,https://www.google.com/search?q=Ron+Cook+actor&source=lnms&tbm=isch
3893,6855,6951,2396,dodge,Ron Eldard,n,m,,w,,,37,1028,3366,http://www.imdb.com/name/nm0253035/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Ron+Eldard+actor&source=lnms&tbm=isch
3894,6856,209,666,steve,Ron Howard,y,m,,w,,,19,643,889,http://www.imdb.com/name/nm0000165/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Ron+Howard+actor&source=lnms&tbm=isch
3895,6859,9423,3033,peter gibbons,Ron Livingston,n,m,,w,,,32,2016,5646,http://www.imdb.com/name/nm0515296/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Ron+Livingston+actor&source=lnms&tbm=isch
3897,6857,5610,2054,larry sokolov,Ron Livingston,n,m,,w,,,36,347,1186,http://www.imdb.com/name/nm0515296/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Ron+Livingston+actor&source=lnms&tbm=isch
3898,6865,6130,2184,nino,Ron Perlman,n,m,,w,,,61,295,625,http://www.imdb.com/name/nm0000579/?ref_=ttfc_fc_cl_t7,https://www.google.com/search?q=Ron+Perlman+actor&source=lnms&tbm=isch
3899,6864,5583,2046,corin,Ron Perlman,n,m,,w,,,61,201,461,http://www.imdb.com/name/nm0000579/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Ron+Perlman+actor&source=lnms&tbm=isch
3900,6868,12132,3951,judge marty dav,Ron Rifkin,y,m,,w,,,61,890,1349,http://www.imdb.com/name/nm0726492/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Ron+Rifkin+actor&source=lnms&tbm=isch
3901,6867,1817,1080,d.a. ellis loew,Ron Rifkin,n,m,,w,,,58,244,350,http://www.imdb.com/name/nm0726492/?ref_=ttfc_fc_cl_t8,https://www.google.com/search?q=Ron+Rifkin+actor&source=lnms&tbm=isch
3902,6869,140,653,angelo dundee,Ron Silver,n,m,,w,,,55,248,318,http://www.imdb.com/name/nm0798779/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Ron+Silver+actor&source=lnms&tbm=isch
3903,6871,9559,3087,bob seidman,Ron Vawter,n,m,,w,,,45,209,682,http://www.imdb.com/name/nm0891381/?ref_=ttfc_fc_cl_t10,https://www.google.com/search?q=Ron+Vawter+actor&source=lnms&tbm=isch
3904,6878,4677,1810,norman cousins,Ronald Pickup,n,m,,w,,,71,382,983,http://www.imdb.com/name/nm0681975/?ref_=ttfc_fc_cl_t12,https://www.google.com/search?q=Ronald+Pickup+actor&source=lnms&tbm=isch
3905,6884,2286,1196,marge thompson,Ronee Blakley,n,f,,w,,,39,784,1000,http://www.imdb.com/name/nm0086867/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Ronee+Blakley+actress&source=lnms&tbm=isch
3906,6883,9201,2980,barbara jean,Ronee Blakley,n,f,,w,,,30,240,842,http://www.imdb.com/name/nm0086867/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Ronee+Blakley+actress&source=lnms&tbm=isch
3907,6886,2839,1325,morgan hess,Rory Culkin,n,m,,w,,,13,506,692,http://www.imdb.com/name/nm0191412/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Rory+Culkin+actor&source=lnms&tbm=isch
3909,6896,6625,2314,nikki gardner,Rosamund Pike,n,f,,w,,,28,823,2600,http://www.imdb.com/name/nm0683253/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Rosamund+Pike+actress&source=lnms&tbm=isch
3910,6895,9714,3133,jane bennet,Rosamund Pike,n,f,,w,,,26,340,929,http://www.imdb.com/name/nm0683253/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Rosamund+Pike+actress&source=lnms&tbm=isch
3911,6894,4064,1650,helen,Rosamund Pike,n,f,,w,,,30,368,1204,http://www.imdb.com/name/nm0683253/?ref_=ttfc_fc_cl_t12,https://www.google.com/search?q=Rosamund+Pike+actress&source=lnms&tbm=isch
3912,6899,4693,1815,johana baker,Rosanna Arquette,n,f,,w,,,29,1249,4322,http://www.imdb.com/name/nm0000275/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Rosanna+Arquette+actress&source=lnms&tbm=isch
3913,6898,14855,4960,hannah,Rosanna Arquette,n,f,,w,,,26,226,371,http://www.imdb.com/name/nm0000275/?ref_=ttfc_fc_cl_t16,https://www.google.com/search?q=Rosanna+Arquette+actress&source=lnms&tbm=isch
3915,6906,7757,2618,renai lambert,Rose Byrne,n,f,,w,,,31,856,2289,http://www.imdb.com/name/nm0126284/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Rose+Byrne+actress&source=lnms&tbm=isch
3916,6910,14762,4920,tatum,Rose McGowan,n,f,,w,,,23,773,1272,http://www.imdb.com/name/nm0000535/?ref_=ttfc_fc_cl_t11,https://www.google.com/search?q=Rose+McGowan+actress&source=lnms&tbm=isch
3917,6911,6377,2243,madame zoe,Roseanne Barr,y,f,,w,,,41,238,850,http://www.imdb.com/name/nm0001683/?ref_=ttfc_fc_cl_t12,https://www.google.com/search?q=Roseanne+Barr+actress&source=lnms&tbm=isch
3918,6915,14463,4804,ann barrington,Rosemary Harris,n,f,,w,,,56,691,1231,http://www.imdb.com/name/nm0365281/?ref_=ttfc_fc_cl_t23,https://www.google.com/search?q=Rosemary+Harris+actress&source=lnms&tbm=isch
3919,6919,10430,3357,becky,Rosie O'Donnell,n,f,,w,,,31,347,654,http://www.imdb.com/name/nm0005280/?ref_=ttfc_fc_cl_t19,https://www.google.com/search?q=Rosie+O'Donnell+actress&source=lnms&tbm=isch
3921,6925,10435,3357,jonah baldwin,Ross Malinger,n,m,,w,,,9,785,1462,http://www.imdb.com/name/nm0539678/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Ross+Malinger+actor&source=lnms&tbm=isch
3922,6928,11543,3701,raya,Roxana Condurache,n,f,,w,,,NA,207,373,http://www.imdb.com/name/nm4020482/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Roxana+Condurache+actress&source=lnms&tbm=isch
3923,6930,7404,2540,brenda j. wyatt,Roxanne Hart,n,f,,w,,,34,669,1378,http://www.imdb.com/name/nm0366509/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Roxanne+Hart+actress&source=lnms&tbm=isch
3924,6929,11399,3654,sally doneghy,Roxanne Hart,n,f,,w,,,30,308,350,http://www.imdb.com/name/nm0366509/?ref_=ttfc_fc_cl_t9,https://www.google.com/search?q=Roxanne+Hart+actress&source=lnms&tbm=isch
3925,6931,167,664,leopold mozart,Roy Dotrice,n,m,,w,,,61,3181,646,http://www.imdb.com/name/nm0234541/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Roy+Dotrice+actor&source=lnms&tbm=isch
3926,6938,7915,2666,brody,Roy Scheider,n,m,,w,,,43,1163,2224,http://www.imdb.com/name/nm0001702/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Roy+Scheider+actor&source=lnms&tbm=isch
3927,6937,9974,3216,george schaefer,Roy Scheider,n,m,,w,,,67,671,1122,http://www.imdb.com/name/nm0001702/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Roy+Scheider+actor&source=lnms&tbm=isch
3928,6936,6667,2328,buddy russo,Roy Scheider,n,m,,w,,,39,620,2292,http://www.imdb.com/name/nm0001702/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Roy+Scheider+actor&source=lnms&tbm=isch
3929,6935,8131,2713,frank ligourin,Roy Scheider,n,m,,w,,,39,231,306,http://www.imdb.com/name/nm0001702/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Roy+Scheider+actor&source=lnms&tbm=isch
3930,6942,5109,1933,ray x,Ruben Ochandiano,n,m,,w,,,29,238,448,http://www.imdb.com/name/nm0643679/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Ruben+Ochandiano+actor&source=lnms&tbm=isch
3931,6946,9905,3194,caroline hawkin,Ruby Jerins,y,f,,w,,,12,282,513,http://www.imdb.com/name/nm2157839/?ref_=ttfc_fc_cl_t10,https://www.google.com/search?q=Ruby+Jerins+actress&source=lnms&tbm=isch
3932,6950,11206,3599,marke,Rufus Sewell,n,m,,w,,,39,742,2646,http://www.imdb.com/name/nm0001722/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Rufus+Sewell+actor&source=lnms&tbm=isch
3934,6953,9724,3133,mr. wickham,Rupert Friend,n,m,,w,,,24,219,558,http://www.imdb.com/name/nm1670029/?ref_=ttfc_fc_cl_t17,https://www.google.com/search?q=Rupert+Friend+actor&source=lnms&tbm=isch
3935,6954,3370,1444,dominic,Rupert Graves,n,m,,w,,,42,252,334,http://www.imdb.com/name/nm0001291/?ref_=ttfc_fc_cl_t7,https://www.google.com/search?q=Rupert+Graves+actor&source=lnms&tbm=isch
3936,6962,8792,2865,capt. jack aubr,Russell Crowe,y,m,,w,,,39,1824,3375,http://www.imdb.com/name/nm0000128/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Russell+Crowe+actor&source=lnms&tbm=isch
3937,6961,190,665,richie roberts,Russell Crowe,n,m,,w,,,43,1527,2217,http://www.imdb.com/name/nm0000128/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Russell+Crowe+actor&source=lnms&tbm=isch
3938,6960,9258,2997,john brennan,Russell Crowe,n,m,,w,,,46,1413,2672,http://www.imdb.com/name/nm0000128/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Russell+Crowe+actor&source=lnms&tbm=isch
3939,6959,1816,1080,bud white,Russell Crowe,n,m,,w,,,33,1129,1464,http://www.imdb.com/name/nm0000128/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Russell+Crowe+actor&source=lnms&tbm=isch
3940,6958,6999,2408,maximus,Russell Crowe,n,m,,w,,,36,968,3102,http://www.imdb.com/name/nm0000128/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Russell+Crowe+actor&source=lnms&tbm=isch
3941,6957,8261,2754,javert,Russell Crowe,n,m,,w,,,48,910,1809,http://www.imdb.com/name/nm0000128/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Russell+Crowe+actor&source=lnms&tbm=isch
3944,6973,4259,1689,ben corbett,Rutger Hauer,n,m,,w,,,49,1727,2713,http://www.imdb.com/name/nm0000442/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Rutger+Hauer+actor&source=lnms&tbm=isch
3945,6972,4786,1849,roy batty,Rutger Hauer,n,m,,w,,,38,587,1978,http://www.imdb.com/name/nm0000442/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Rutger+Hauer+actor&source=lnms&tbm=isch
3946,6971,5129,1939,lothos,Rutger Hauer,n,m,,w,,,48,386,670,http://www.imdb.com/name/nm0000442/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Rutger+Hauer+actor&source=lnms&tbm=isch
3947,6970,758,814,keeler,Rutger Hauer,n,m,,w,,,58,176,253,http://www.imdb.com/name/nm0000442/?ref_=ttfc_fc_cl_t50,https://www.google.com/search?q=Rutger+Hauer+actor&source=lnms&tbm=isch
3948,6974,4616,1802,louise,Ruth Attaway,n,f,,w,,,69,348,1052,http://www.imdb.com/name/nm0040984/?ref_=ttfc_fc_cl_t7,https://www.google.com/search?q=Ruth+Attaway+actress&source=lnms&tbm=isch
3949,6975,13121,4337,maude,Ruth Gordon,n,f,,w,,,75,2342,4419,http://www.imdb.com/name/nm0002106/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Ruth+Gordon+actress&source=lnms&tbm=isch
3950,6982,4257,1689,anne marie,Rya Kihlstedt,n,f,,w,,,23,316,653,http://www.imdb.com/name/nm0452748/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Rya+Kihlstedt+actress&source=lnms&tbm=isch
3951,6988,4630,1805,danny balint,Ryan Gosling,n,m,,w,,,21,3027,8710,http://www.imdb.com/name/nm0331516/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Ryan+Gosling+actor&source=lnms&tbm=isch
3952,6987,6629,2314,willy beachum,Ryan Gosling,n,m,,w,,,27,2725,13874,http://www.imdb.com/name/nm0331516/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Ryan+Gosling+actor&source=lnms&tbm=isch
3953,6986,9440,3040,julian,Ryan Gosling,n,m,,w,,,33,937,3076,http://www.imdb.com/name/nm0331516/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Ryan+Gosling+actor&source=lnms&tbm=isch
3954,6985,5690,2073,jacob,Ryan Gosling,n,m,,w,,,31,892,2162,http://www.imdb.com/name/nm0331516/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Ryan+Gosling+actor&source=lnms&tbm=isch
3955,6990,10756,3468,cary,Ryan Lee,n,m,,w,,,15,198,661,http://www.imdb.com/name/nm2619114/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Ryan+Lee+actor&source=lnms&tbm=isch
3956,6994,5750,2091,sebastian valmo,Ryan Phillippe,y,m,,w,,,25,2745,8718,http://www.imdb.com/name/nm0000202/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Ryan+Phillippe+actor&source=lnms&tbm=isch
3957,6993,4180,1669,milo hoffman,Ryan Phillippe,n,m,,w,,,27,2211,7358,http://www.imdb.com/name/nm0000202/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Ryan+Phillippe+actor&source=lnms&tbm=isch
3958,6992,5379,1985,shane dekker,Ryan Phillippe,n,m,,w,,,31,1379,4364,http://www.imdb.com/name/nm0000202/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Ryan+Phillippe+actor&source=lnms&tbm=isch
3959,6999,5156,1943,paul conroy,Ryan Reynolds,n,m,,w,,,34,2599,9453,http://www.imdb.com/name/nm0005351/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Ryan+Reynolds+actor&source=lnms&tbm=isch
